Date,Open,High,Low,Close,Adj Close,Volume,Change Percent,Temp Change Percent,Temp std derivation,Low Bound, High Bound,Fat change,Basic changes, Bottom,Top, Fat Position Change, Basic Position Change, Basic Change Price, Position, Offset, Cash,trading profit,Balance, fat_position, fat_cash, fat_balance, orig_position, orig_trade_profit, orig_cash, orig_balance
06/10/1996,9.40625,9.71875,9.09375,9.125,5.47121,2.68525e+08,-0.0299005,-0.0299005,0.0508377,-0.0508377, 0.0508377,0,-0.0299005, 0.364548,1.19037, 0, 6.44006, 5.55489, 427.522, 0, 528.556,0,435.72, 0, -32.9219, -468.642, -1525.23, 0, 5030.72, -3314.16
06/17/1996,9.14062,9.15625,8.78125,8.92188,5.34942,3.30316e+08,-0.0222605,-0.0222605,0.0487082,-0.0487082, 0.0487082,0,-0.0222605, 0.37858,1.19037, 0, 4.83938, 5.40997, 432.361, 0, 503.755,0,435.72, 0, -32.9219, -468.642, -1502.72, 0, 4915.35, -3123.34
06/24/1996,8.92188,9.3125,8.89062,9.17969,5.504,2.30339e+08,0.0288968,0.0288968,0.0489851,-0.0489851, 0.0489851,0,0.0288968, 0.37671,1.19037, 0, -6.11472, 5.42616, 426.247, 0, 538.331,0,435.72, 0, -32.9219, -468.642, -1531.21, 0, 5076.43, -3351.34
07/01/1996,9.21875,9.48633,9,9.01562,5.40563,1.86913e+08,-0.0178723,-0.0178723,0.0486507,-0.0486507, 0.0486507,0,-0.0178723, 0.37897,1.19037, 0, 3.86083, 5.45459, 430.107, 0, 518.654,0,435.72, 0, -32.9219, -468.642, -1513.18, 0, 4984.52, -3195.15
07/08/1996,9.03125,9.3125,8.57812,8.90625,5.34005,4.80033e+08,-0.012132,-0.012132,0.0485331,-0.0485331, 0.0485331,0,-0.012132, 0.37977,1.19037, 0, 2.63301, 5.37274, 432.74, 0, 505.873,0,435.72, 0, -32.9219, -468.642, -1500.97, 0, 4925.27, -3089.98
07/15/1996,8.8125,9.28125,8.01562,9.09375,5.45247,6.54354e+08,0.0210524,0.0210524,0.0459806,-0.0459806, 0.0459806,0,0.0210524, 0.397769,1.19037, 0, -4.48444, 5.39597, 428.256, 0, 531.298,0,435.72, 0, -103.186, -538.906, -1521.8, -70.264, 5043.39, -3254.19
07/22/1996,9.07812,9.29688,8.25195,9.28125,5.56489,4.49446e+08,0.0206193,0.0206193,0.0460359,-0.0460359, 0.0460359,0,0.0206193, 0.397365,1.19037, 0, -4.34804, 5.5084, 423.908, 0, 556.493,0,435.72, 0, -173.057, -608.777, -1542.21, -69.8711, 5161.65, -3420.6
07/29/1996,9.25,9.89062,9.10938,9.84375,5.90216,3.82767e+08,0.0606056,0.0606056,0.0452454,-0.0452454, 0.0452454,0.0146953,0.0452454, 0.403191,1.19037, 0, -12.2897, 5.6894, 411.618, 0, 627.634,14.6957,450.416, 0, -158.361, -608.777, -1601.05, 0, 5504.73, -3944.94
08/05/1996,9.84375,10.3281,9.6875,10.2969,6.17809,4.43099e+08,0.04675,0.04675,0.0461782,-0.0461782, 0.0461782,0.000546603,0.0461782, 0.39633,1.19037, 0, -9.29685, 6.0369, 402.321, 0, 685.068,-0.139958,450.276, 0, -158.501, -608.777, -1646.74, 0, 5787.07, -4386.65
08/12/1996,10.2656,10.4062,9.9375,10.125,6.07496,2.39299e+08,-0.0166917,-0.0166917,0.0463225,-0.0463225, 0.0463225,0,-0.0166917, 0.395284,1.19037, 0, 3.40035, 6.12631, 405.722, 0, 665.564,0,450.276, 0, -158.501, -608.777, -1629.91, 0, 5690.53, -4211.12
08/19/1996,10.0938,10.3906,9.8125,10.2031,6.12184,1.99584e+08,0.0077161,0.0077161,0.0421975,-0.0421975, 0.0421975,0,0.0077161, 0.426893,1.19037, 0, -1.55629, 6.09835, 404.165, 0, 676.155,0,450.276, 0, -158.501, -608.777, -1637.6, 0, 5742.83, -4282.27
08/26/1996,10.1719,10.2812,9.96875,9.97656,5.9859,1.68937e+08,-0.0222053,-0.0222053,0.0409477,-0.0409477, 0.0409477,0,-0.0222053, 0.437221,1.19037, 0, 4.56344, 6.05349, 408.729, 0, 649.561,0,450.276, 0, -158.501, -608.777, -1615.14, 0, 5611.97, -4056.11
09/02/1996,9.89062,10.3125,9.8125,10.1562,6.09371,1.83608e+08,0.0180107,0.0180107,0.0413284,-0.0413284, 0.0413284,0,0.0180107, 0.434036,1.19037, 0, -3.63175, 6.03956, 405.097, 0, 672.545,0,450.276, 0, -158.501, -608.777, -1632.99, 0, 5724.94, -4226.04
09/09/1996,10.1719,11.0605,10.1562,11.0156,6.60933,3.13162e+08,0.0846156,0.0846156,0.0412959,-0.0412959, 0.0412959,0.0416017,0.0412959, 0.434307,1.19037, 0, -16.1225, 6.21826, 388.975, 0, 773.862,41.6015,491.877, 0, -116.9, -608.777, -1714.22, 0, 6245.83, -5084.01
09/16/1996,11.0156,12.2656,10.9531,12.1719,7.30308,4.74598e+08,0.104964,0.104964,0.0431657,-0.0431657, 0.0431657,0.0592413,0.0431657, 0.419143,1.19037, 0, -18.9359, 6.75047, 370.039, 0, 902.899,59.2417,551.119, 0, -57.658, -608.777, -1814.03, 0, 6945.76, -6302.25
09/23/1996,12.0781,12.4375,11.9062,12.1094,7.26558,2.74975e+08,-0.00513441,-0.00513441,0.0456029,-0.0456029, 0.0456029,0,-0.00513441, 0.40054,1.19037, 0, 0.953639, 7.2843, 370.992, 0, 897.355,0,551.119, 0, -57.658, -608.777, -1808.88, 0, 6915.84, -6226.75
09/30/1996,12.0938,12.7188,11.7812,12.7109,7.62652,2.86222e+08,0.0496775,0.0496775,0.0421814,-0.0421814, 0.0421814,0.00719268,0.0421814, 0.427024,1.19037, 0, -8.88528, 7.41723, 362.107, 0, 964.471,7.19262,558.312, 0, -50.4654, -608.777, -1857.37, 0, 7283.36, -6881.87
10/07/1996,12.7188,13.375,12.3906,13.1719,7.90308,4.25034e+08,0.036263,0.036263,0.0406826,-0.0406826, 0.0406826,0,0.036263, 0.43946,1.19037, 0, -6.3922, 7.76356, 355.715, 0, 1015.25,-4.24685,554.065, 0, -54.7122, -608.777, -1892.99, 0, 7566.33, -7394.09
10/14/1996,13.3281,14.2812,13.2031,13.75,8.24995,4.66626e+08,0.0438906,0.0438906,0.0380402,-0.0380402, 0.0380402,0.00563608,0.0380402, 0.462748,1.19037, 0, -7.55836, 8.05199, 348.156, 0, 1077.14,5.6363,559.701, 0, -49.0759, -608.777, -1935.94, 0, 7919.01, -8052.4
10/21/1996,13.7031,13.9062,13.0938,13.1719,7.90308,3.73097e+08,-0.0420452,-0.0420452,0.0360816,-0.0360816, 0.0360816,-0.00618685,-0.0360816, 0.481224,1.19037, 0, 7.55836, 8.09974, 355.715, 0, 1016.84,0,559.701, 0, -42.8888, -602.59, -1892.99, 6.18706, 7577.43, -7382.99
10/28/1996,13.2344,13.7656,12.9688,13.5938,8.1562,3.36815e+08,0.0320283,0.0320283,0.0379779,-0.0379779, 0.0379779,0,0.0320283, 0.463319,1.19037, 0, -5.56319, 8.02864, 350.152, 0, 1062.53,-5.73178,553.969, 0, -48.6206, -602.59, -1924.51, 0, 7836.33, -7860.38
11/04/1996,13.6094,15.5938,13.5469,15.2812,9.17308,4.39391e+08,0.124676,0.113934,0.0378401,-0.0378401, 0.0378401,0.0836703,0.0378401, 0.464586,1.19037, 0, -19.978, 8.30908, 330.174, 0, 1229.56,83.1513,637.121, 0, 34.5307, -602.59, -2042.01, 0, 8858.82, -9872.69
11/11/1996,15.25,15.6406,14.4219,14.4844,8.69473,4.19873e+08,-0.0521471,-0.0521471,0.041325,-0.041325, 0.041325,-0.0112887,-0.041325, 0.434065,1.19037, 0, 8.96083, 8.98154, 339.134, 0, 1150.36,0,637.121, 0, 45.8195, -591.301, -1988.45, 11.2888, 8388.15, -8900.91
11/18/1996,14.5312,15.5625,14.2031,15.3125,9.19185,4.59475e+08,0.0571742,0.0571742,0.0414729,-0.0414729, 0.0414729,0.015076,0.0414729, 0.432837,1.19037, 0, -9.298, 8.8732, 329.836, 0, 1234.14,15.0756,652.196, 0, 60.8951, -591.301, -2044.05, 0, 8892.89, -9895.72
11/25/1996,15.2344,15.9062,14.9219,15.8594,9.52012,2.91891e+08,0.0357139,0.0357139,0.0413373,-0.0413373, 0.0413373,0,0.0357139, 0.433962,1.19037, 0, -5.73667, 9.35455, 324.1, 0, 1289.11,0,652.196, 0, 60.8951, -591.301, -2079.14, 0, 9229.15, -10564.6
12/02/1996,15.75,16.2969,15.4219,15.7109,9.43102,4.22128e+08,-0.00935986,-0.00935986,0.0410929,-0.0410929, 0.0410929,0,-0.00935986, 0.436003,1.19037, 0, 1.52749, 9.47547, 325.627, 0, 1275.94,0,652.196, 0, 60.8951, -591.301, -2069.74, 0, 9148.04, -10371.7
12/09/1996,15.7188,17.6875,15.7188,16.5469,9.93282,5.91187e+08,0.0532076,0.0532076,0.0413946,-0.0413946, 0.0413946,0.0113435,0.0413946, 0.433486,1.19037, 0, -8.33187, 9.62423, 317.295, 0, 1357.45,11.3432,663.539, 0, 72.2383, -591.301, -2121.58, 0, 9658.08, -11415.2
12/16/1996,16.6719,17.3594,15.7969,16.8281,10.1016,5.21162e+08,0.0169973,0.0169973,0.0417974,-0.0417974, 0.0417974,0,0.0169973, 0.43016,1.19037, 0, -2.66268, 10.0169, 314.633, 0, 1385.51,-23.8053,639.734, 0, -12.9262, -652.66, -2138.43, -61.3592, 9835.66, -11766.1
12/23/1996,16.8594,17.2812,16.3594,16.9219,10.1579,1.75505e+08,0.00557067,0.00557067,0.0415779,-0.0415779, 0.0415779,0,0.00557067, 0.431967,1.19037, 0, -0.872714, 10.1297, 313.76, 0, 1395.72,0,639.734, 0, -12.9262, -652.66, -2143.99, 0, 9900.68, -11877.8
12/30/1996,17.0156,17.3125,15.9531,17.2969,10.383,2.90394e+08,0.0221613,0.0221613,0.0409325,-0.0409325, 0.0409325,0,0.0221613, 0.437349,1.19037, 0, -3.41993, 10.2699, 310.34, 0, 1432.19,0,639.734, 0, -78.7121, -718.446, -2165.91, -65.7859, 10134.4, -12354.3
01/06/1997,17.3906,18.2031,17.125,18.0625,10.8426,5.31541e+08,0.0442635,0.0442635,0.0406925,-0.0406925, 0.0406925,0.00343137,0.0406925, 0.439377,1.19037, 0, -6.64844, 10.5922, 303.692, 0, 1503.96,3.43168,643.166, 0, -75.2805, -718.446, -2209.22, 0, 10602.7, -13351
01/13/1997,18.2188,18.7188,17.6875,18.0078,10.8098,6.89236e+08,-0.00302777,-0.00302777,0.0397348,-0.0397348, 0.0397348,0,-0.00302777, 0.447606,1.19037, 0, 0.460801, 10.8262, 304.152, 0, 1500.27,0,643.166, 0, -75.2805, -718.446, -2206.19, 0, 10578.5, -13270
01/20/1997,18.0469,19.4844,17.998,18.8125,11.2928,4.25208e+08,0.0446864,0.0446864,0.0391219,-0.0391219, 0.0391219,0.005355,0.0391219, 0.452996,1.19037, 0, -6.57614, 11.0192, 297.576, 0, 1574,5.35406,648.52, 0, -69.9264, -718.446, -2249.9, 0, 11069.9, -14337.9
01/27/1997,18.8613,20.5,18.6562,20.2812,12.1745,3.91554e+08,0.0780725,0.0780725,0.0392943,-0.0392943, 0.0392943,0.0373121,0.0392943, 0.451471,1.19037, 0, -10.9775, 11.5126, 286.599, 0, 1701.69,37.3126,685.833, 0, -32.6138, -718.446, -2325.08, 0, 11960.4, -16346.3
02/03/1997,20.4375,20.625,18.8438,19.5469,11.7376,6.52994e+08,-0.0358905,-0.0358905,0.0396178,-0.0396178, 0.0396178,0,-0.0358905, 0.448628,1.19037, 0, 5.2858, 11.954, 291.885, 0, 1639.86,0,685.833, 0, -36.1626, -721.995, -2288.53, -3.54883, 11532.9, -15328.9
02/10/1997,19.7188,19.875,18.3125,19.3125,11.5968,5.5672e+08,-0.0119904,-0.0119904,0.0406679,-0.0406679, 0.0406679,0,-0.0119904, 0.439585,1.19037, 0, 1.7658, 11.667, 293.65, 0, 1620.67,0,685.833, 0, -66.0558, -751.888, -2276.47, -29.8932, 11401.8, -14998
02/17/1997,19.2812,19.4688,18.1719,18.2969,10.987,3.717e+08,-0.0525892,-0.0525892,0.0412788,-0.0412788, 0.0412788,-0.0117974,-0.0412788, 0.434449,1.19037, 0, 8.03996, 11.3549, 301.69, 0, 1530.81,0,685.833, 0, -54.2586, -740.091, -2222.44, 11.7972, 10801.6, -13616.3
02/24/1997,17.9844,18.9219,17.125,17.7344,10.6492,5.76906e+08,-0.0307427,-0.0307427,0.0436977,-0.0436977, 0.0436977,0,-0.0307427, 0.414973,1.19037, 0, 4.74713, 10.8168, 306.437, 0, 1481.03,0,685.833, 0, -67.8054, -753.638, -2191.22, -13.5467, 10474.2, -12860.5
03/03/1997,17.6406,18.7812,17.5625,17.9375,10.7712,5.04218e+08,0.0114532,0.0114532,0.0442033,-0.0442033, 0.0442033,0,0.0114532, 0.411068,1.19037, 0, -1.73991, 10.71, 304.698, 0, 1501.27,-31.3632,654.469, 0, -99.1686, -753.638, -2202.61, 0, 10606.6, -13118
03/10/1997,17.9062,18.2656,17.1875,17.2344,10.3489,4.33986e+08,-0.0391985,-0.0391985,0.0439484,-0.0439484, 0.0439484,0,-0.0391985, 0.413029,1.19037, 0, 6.15335, 10.5579, 310.851, 0, 1437.87,0,654.469, 0, -99.1686, -753.638, -2162.62, 0, 10194.6, -12186.2
03/17/1997,17.0156,17.25,16.2969,16.3125,9.79537,5.81791e+08,-0.0534902,-0.0534902,0.0447682,-0.0447682, 0.0447682,-0.00913075,-0.0447682, 0.406769,1.19037, 0, 8.66287, 10.1146, 319.514, 0, 1351.84,0,654.469, 0, -90.0375, -744.507, -2107.64, 9.13102, 9651.22, -10993.9
03/24/1997,16.2031,17.9844,15.7188,17.3906,10.4428,5.53853e+08,0.0660916,0.0660916,0.0466341,-0.0466341, 0.0466341,0.0185906,0.0466341, 0.393041,1.19037, 0, -10.0625, 10.0212, 309.451, 0, 1454.4,18.5909,673.06, 0, -71.4467, -744.507, -2171.64, 0, 10309.5, -12368.5
03/31/1997,17.3438,18.1719,17.0156,18.125,10.8837,5.2936e+08,0.0422286,0.0422286,0.046893,-0.046893, 0.046893,0,0.0422286, 0.391191,1.19037, 0, -6.33393, 10.661, 303.117, 0, 1523.72,0,673.06, 0, -71.4467, -744.507, -2213.01, 0, 10762.2, -13323.6
04/07/1997,18.25,18.6406,16.2188,16.3125,9.79537,5.81162e+08,-0.1,-0.1,0.0470757,-0.0470757, 0.0470757,-0.0555389,-0.0470757, 0.389893,1.19037, 0, 16.3964, 10.6245, 319.514, 0, 1351.32,0,673.06, 0, -15.9078, -688.968, -2107.64, 55.5389, 9685.74, -10959.4
04/14/1997,16.5156,17.5469,16.0312,17.1406,10.2926,6.9273e+08,0.0507662,0.0507662,0.0503255,-0.0503255, 0.0503255,0.000419633,0.0503255, 0.367851,1.19037, 0, -7.81397, 10.0388, 311.7, 0, 1431.77,0.419689,673.48, 0, -15.4881, -688.968, -2157.16, 0, 10195.7, -12007.2
04/21/1997,17.125,18.6406,17.0312,17.9844,10.7993,4.89743e+08,0.0492253,0.0492253,0.0478634,-0.0478634, 0.0478634,0.00129972,0.0478634, 0.384372,1.19037, 0, -7.39967, 10.5361, 304.3, 0, 1511.6,1.29954,674.78, 0, -14.1886, -688.968, -2205.22, 0, 10714.4, -13100.4
04/28/1997,18.0312,19.7031,17.9062,19.7031,11.8314,4.61248e+08,0.0955693,0.0955693,0.0482089,-0.0482089, 0.0482089,0.0451822,0.0482089, 0.381987,1.19037, 0, -13.5752, 11.0566, 290.725, 0, 1663.62,45.182,719.962, 0, 30.9934, -688.968, -2296.49, 0, 11759.2, -15411.4
05/05/1997,19.8125,20.3125,19.375,19.9375,11.9762,4.8275e+08,0.0122407,0.0122407,0.0500691,-0.0500691, 0.0500691,0,0.0122407, 0.369522,1.19037, 0, -1.76316, 11.9036, 288.962, 0, 1686.77,0,719.962, 0, 30.9934, -688.968, -2308.66, 0, 11919, -15730
05/12/1997,20.0156,20.0625,18.2656,19.3906,11.6477,5.91223e+08,-0.0274294,-0.0274294,0.0499195,-0.0499195, 0.0499195,0,-0.0274294, 0.370501,1.19037, 0, 4.04646, 11.8108, 293.008, 0, 1641.12,0,719.962, 0, 7.32169, -712.64, -2280.84, -23.6717, 11605.2, -14961.4
05/19/1997,19.4062,20.6406,19.125,20.3984,12.2531,3.67778e+08,0.0519736,0.0519736,0.0501852,-0.0501852, 0.0501852,0.00170298,0.0501852, 0.368763,1.19037, 0, -7.32984, 11.9364, 285.678, 0, 1730.79,1.70354,721.665, 0, 9.02523, -712.64, -2331.51, 0, 12225.6, -16342.7
05/26/1997,20.4219,21.2188,17.5,18.9375,11.3755,7.6871e+08,-0.0716193,-0.0716193,0.049597,-0.049597, 0.049597,-0.0231715,-0.049597, 0.372627,1.19037, 0, 10.8145, 11.9454, 296.493, 0, 1603.73,0,721.665, 0, 32.1976, -689.467, -2257.2, 23.1724, 11362.7, -14314.1
06/02/1997,19.25,19.3281,17.6562,18.25,10.9625,7.37133e+08,-0.0363043,-0.0363043,0.0519654,-0.0519654, 0.0519654,0,-0.0363043, 0.357431,1.19037, 0, 5.5331, 11.1671, 302.026, 0, 1544.2,0,721.665, 0, 15.6774, -705.988, -2220.22, -16.5203, 10964.8, -13374.4
06/09/1997,18.4844,18.7188,17.75,18.0938,10.8687,5.7683e+08,-0.00856161,-0.00856161,0.0489689,-0.0489689, 0.0489689,0,-0.00856161, 0.376819,1.19037, 0, 1.30128, 10.9155, 303.327, 0, 1531.98,0,721.665, 0, 15.6774, -705.988, -2211.62, 0, 10884.1, -13153.4
06/16/1997,18.2031,18.7656,18.0781,18.3438,11.0189,3.5457e+08,0.0138173,0.0138173,0.0477821,-0.0477821, 0.0477821,0,0.0138173, 0.384937,1.19037, 0, -2.07411, 10.9435, 301.253, 0, 1556.56,0,721.665, 0, 15.6774, -705.988, -2225.34, 0, 11046.7, -13474
06/23/1997,18.25,18.6094,17.75,17.7812,10.681,3.59227e+08,-0.0306648,-0.0306648,0.0469091,-0.0469091, 0.0469091,0,-0.0306648, 0.391076,1.19037, 0, 4.72795, 10.8486, 305.981, 0, 1507.08,0,721.665, 0, 15.6774, -705.988, -2194.2, 0, 10720.8, -12715.4
06/30/1997,17.8281,18.1641,17.3281,18.1172,10.8828,3.90637e+08,0.0188932,0.0188932,0.0470794,-0.0470794, 0.0470794,0,0.0188932, 0.389867,1.19037, 0, -2.85016, 10.7814, 303.131, 0, 1539.63,0,721.665, 0, 15.6774, -705.988, -2212.92, 0, 10934.5, -13148.1
07/07/1997,18.2109,19.3203,18.1719,19.2266,11.5492,4.97434e+08,0.0612329,0.0612329,0.0470666,-0.0470666, 0.0470666,0.0135296,0.0470666, 0.389958,1.19037, 0, -8.87522, 11.1359, 294.256, 0, 1640.31,13.5299,735.195, 0, 29.2073, -705.988, -2272.35, 0, 11613.2, -14630.5
07/14/1997,19.3125,22.4219,19.1875,21.6094,12.9805,6.10208e+08,0.123933,0.123933,0.0473668,-0.0473668, 0.0473668,0.0731035,0.0473668, 0.387839,1.19037, 0, -16.6971, 11.8195, 277.559, 0, 1839.59,73.1038,808.299, 0, 102.311, -705.988, -2389.18, 0, 13057.5, -17955.2
07/21/1997,21.5469,22.7812,21.1406,22.2969,13.3935,2.8544e+08,0.0318155,0.0318155,0.0520094,-0.0520094, 0.0520094,0,0.0318155, 0.357158,1.19037, 0, -4.31269, 13.1854, 273.246, 0, 1898.91,-19.1961,789.103, 0, 83.1149, -705.988, -2420.5, 0, 13488.3, -18930.6
07/28/1997,22.3125,23.5781,21.7188,23.4062,14.0598,2.69966e+08,0.0497545,0.0497545,0.0521582,-0.0521582, 0.0521582,0,0.0497545, 0.356235,1.19037, 0, -6.55403, 13.7226, 266.692, 0, 1991.37,-2.28437,786.818, 0, 80.8306, -705.988, -2469.06, 0, 14173.3, -20541.3
08/04/1997,23.375,25.5,23.2188,24.4531,14.6937,3.76288e+08,0.0450819,0.0450819,0.0526111,-0.0526111, 0.0526111,0,0.0450819, 0.353449,1.19037, 0, -5.81558, 14.3733, 260.876, 0, 2077.58,-7.49074,779.328, 0, 73.3398, -705.988, -2513.15, 0, 14827, -22100.5
08/11/1997,24.3125,24.6562,23,23.0312,13.8393,3.00014e+08,-0.0581464,-0.0581464,0.0526289,-0.0526289, 0.0526289,-0.00582397,-0.0526289, 0.35334,1.19037, 0, 7.93215, 14.3018, 268.808, 0, 1966.76,0,779.328, 0, 79.1644, -700.163, -2453.25, 5.82457, 13992.4, -19958.8
08/18/1997,22.9375,25.2188,22.4688,24.0469,14.4496,3.9382e+08,0.0440977,0.0440977,0.0540956,-0.0540956, 0.0540956,0,0.0440977, 0.344544,1.19037, 0, -5.73783, 14.1412, 263.071, 0, 2050.65,-9.48487,769.843, 0, 69.6795, -700.163, -2496.4, 0, 14623.4, -21448.6
08/25/1997,23.8906,24.1562,22.7656,23.0312,13.8393,2.53771e+08,-0.0422353,-0.0422353,0.0540826,-0.0540826, 0.0540826,0,-0.0422353, 0.34462,1.19037, 0, 5.73783, 14.1412, 268.808, 0, 1972.26,0,769.843, 0, 69.6795, -700.163, -2453.25, 0, 14033.8, -19917.4
09/01/1997,23.2812,24.0625,23.25,23.6406,14.2055,1.83326e+08,0.0264582,0.0264582,0.053289,-0.053289, 0.053289,0,0.0264582, 0.34934,1.19037, 0, -3.48705, 14.0212, 265.321, 0, 2023.81,0,769.843, 0, 69.6795, -700.163, -2479.36, 0, 14419.9, -20800.6
09/08/1997,23.9219,24.543,23.3125,23.5625,14.1585,2.46163e+08,-0.00330443,-0.00330443,0.0528271,-0.0528271, 0.0528271,0,-0.00330443, 0.352132,1.19037, 0, 0.439458, 14.182, 265.761, 0, 2020.2,0,769.843, 0, 69.6795, -700.163, -2476.05, 0, 14392.7, -20664.5
09/15/1997,23.5469,24.4375,23,23.8594,14.3369,2.46014e+08,0.0125993,0.0125993,0.0527391,-0.0527391, 0.0527391,0,0.0125993, 0.352668,1.19037, 0, -1.65855, 14.2474, 264.102, 0, 2046.46,0,769.843, 0, 69.6795, -700.163, -2488.57, 0, 14590.9, -21087.5
09/22/1997,23.8906,24.8125,23.2188,23.2656,13.9801,2.68904e+08,-0.0248853,-0.0248853,0.0514841,-0.0514841, 0.0514841,0,-0.0248853, 0.360443,1.19037, 0, 3.34877, 14.1574, 267.451, 0, 2001.54,0,769.843, 0, 69.6795, -700.163, -2463.37, 0, 14252.9, -20185.4
09/29/1997,23.4219,24,22.6562,23.3281,14.0177,2.35994e+08,0.00268703,0.00268703,0.0513345,-0.0513345, 0.0513345,0,0.00268703, 0.361387,1.19037, 0, -0.358602, 13.9989, 267.092, 0, 2009.03,0,769.843, 0, 69.6795, -700.163, -2466.06, 0, 14308.9, -20259.5
10/06/1997,23.5312,23.9062,23.25,23.25,13.9708,2.12746e+08,-0.00334934,-0.00334934,0.0513531,-0.0513531, 0.0513531,0,-0.00334934, 0.361269,1.19037, 0, 0.448418, 13.9942, 267.541, 0, 2005.22,0,769.843, 0, 69.6795, -700.163, -2462.7, 0, 14280.4, -20125.3
10/13/1997,23.375,23.4062,20.4688,20.75,12.4685,5.87794e+08,-0.107527,-0.107527,0.0505779,-0.0505779, 0.0505779,-0.059983,-0.0505779, 0.366218,1.19037, 0, 15.6587, 13.6129, 283.2, 0, 1794.42,0,769.843, 0, 129.662, -640.18, -2348.94, 59.9828, 12795.9, -16491.9
10/20/1997,21.0625,21.5312,19.5625,20,12.0178,4.01216e+08,-0.0361447,-0.0361447,0.0538224,-0.0538224, 0.0538224,0,-0.0361447, 0.346158,1.19037, 0, 5.26114, 12.2411, 288.461, 0, 1732.55,0,769.843, 0, 110.979, -658.864, -2312.13, -18.6834, 12363, -15423.8
10/27/1997,19.6602,21.6875,17.3125,19.25,11.5672,6.39033e+08,-0.0374999,-0.0374999,0.0533489,-0.0533489, 0.0533489,0,-0.0374999, 0.348981,1.19037, 0, 5.56566, 11.7904, 294.026, 0, 1669.37,-86.2477,683.595, 0, 7.98912, -675.606, -2273.91, -16.7421, 11929.1, -14373.6
11/03/1997,19.6094,19.875,18.0039,19.3594,11.637,5.1847e+08,0.00603665,0.00603665,0.0534715,-0.0534715, 0.0534715,0,0.00603665, 0.348247,1.19037, 0, -0.883469, 11.602, 293.143, 0, 1682.06,0,683.595, 0, -54.5058, -738.101, -2279.92, -62.495, 12015.5, -14516
11/10/1997,19.3281,19.7812,18.6875,19.6875,11.8342,3.24009e+08,0.0169493,0.0169493,0.0497767,-0.0497767, 0.0497767,0,0.0169493, 0.37144,1.19037, 0, -2.45314, 11.7352, 290.69, 0, 1712.97,0,683.595, 0, -54.5058, -738.101, -2296.73, 0, 12227.3, -14952.8
11/17/1997,20,20.4375,19.5469,20.0625,12.0597,2.5539e+08,0.0190473,0.0190473,0.0491289,-0.0491289, 0.0491289,0,0.0190473, 0.375744,1.19037, 0, -2.72949, 11.9464, 287.96, 0, 1747.66,0,683.595, 0, -54.5058, -738.101, -2315.6, 0, 12467.1, -15458.2
11/24/1997,19.9219,20.2188,19,19.4062,11.6652,1.7453e+08,-0.0327096,-0.0327096,0.0485147,-0.0485147, 0.0485147,0,-0.0327096, 0.379895,1.19037, 0, 4.82832, 11.8608, 292.789, 0, 1692.42,0,683.595, 0, -71.1161, -754.711, -2282.34, -16.6103, 12086.6, -14537.3
12/01/1997,19.625,20.4375,19,19.3906,11.6558,3.28572e+08,-0.000805645,-0.000805645,0.0458184,-0.0458184, 0.0458184,0,-0.000805645, 0.398955,1.19037, 0, 0.118013, 11.6605, 292.907, 0, 1692.83,-44.581,639.014, 0, -115.697, -754.711, -2281.54, 0, 12089.5, -14503.6
12/08/1997,19.5312,19.7969,17.5156,17.625,10.5945,3.54762e+08,-0.0910555,-0.0910555,0.0457654,-0.0457654, 0.0457654,-0.0474622,-0.0457654, 0.399344,1.19037, 0, 14.3212, 11.3859, 307.228, 0, 1531.54,0,639.014, 0, -68.2348, -707.249, -2186.07, 47.4623, 11040.2, -12120
12/15/1997,17.5625,18.4531,16.8438,17.5,10.5193,4.50066e+08,-0.00709219,-0.00709219,0.0484793,-0.0484793, 0.0484793,0,-0.00709219, 0.380136,1.19037, 0, 1.09529, 10.5568, 308.323, 0, 1521.89,0,639.014, 0, -68.2348, -707.249, -2178.95, 0, 10977.5, -11943.6
12/22/1997,18.1875,18.3594,17.4727,17.7188,10.6508,1.56818e+08,0.0125001,0.0125001,0.0473985,-0.0473985, 0.0473985,0,0.0125001, 0.387616,1.19037, 0, -1.90916, 10.5849, 306.414, 0, 1543.92,-33.3192,605.695, 0, -101.554, -707.249, -2191.37, 0, 11120.8, -12219.1
12/29/1997,17.9062,18.1562,17.5312,18.1562,10.9138,1.64852e+08,0.0246916,0.0246916,0.0457177,-0.0457177, 0.0457177,0,0.0246916, 0.399695,1.19037, 0, -3.71428, 10.7815, 302.7, 0, 1585.68,0,605.695, 0, -101.554, -707.249, -2215.76, 0, 11395.1, -12787.3
01/05/1998,18.2656,18.7852,17.8086,17.9688,10.8011,3.45822e+08,-0.0103271,-0.0103271,0.0454573,-0.0454573, 0.0454573,0,-0.0103271, 0.401617,1.19037, 0, 1.57522, 10.8573, 304.275, 0, 1570.28,0,605.695, 0, -101.554, -707.249, -2205.38, 0, 11293.6, -12527
01/12/1998,17.7031,19.3125,17.6719,18.7031,11.2425,4.57797e+08,0.0408694,0.0408694,0.0454711,-0.0454711, 0.0454711,0,0.0408694, 0.401515,1.19037, 0, -6.03344, 11.0196, 298.241, 0, 1638.49,-4.40136,601.293, 0, -105.955, -707.249, -2245.44, 0, 11746.4, -13498
