Date,Open,High,Low,Close,Adj Close,Volume,Change Percent,Temp Change Percent,Temp std derivation,Low Bound, High Bound,Fat change,Basic changes, Bottom,Top, Fat Position Change, Basic Position Change, Basic Change Price, Position, Offset, Cash,trading profit,Balance, fat_position, fat_cash, fat_balance, orig_position, orig_trade_profit, orig_cash, orig_balance
12/03/2018,16.29,16.74,13.9,14.69,14.69,1.87107e+07,-0.0589366,-0.0589366,0.0985433,-0.0985433, 0.0985433,0,-0.0589366, 2.17465,14.3, 0, 7.80529, 15.143, 260.909, 0, -2629.37,0,-171.065, 0, -230.266, -59.2009, -26.9075, -43.9363, 2760.07, 2364.8
12/10/2018,14.59,15.64,14.3,15.22,15.22,1.53534e+07,0.036079,0.036079,0.0977394,-0.0977394, 0.0977394,0,0.036079, 2.19646,14.3, 0, -4.58302, 14.9527, 256.326, 0, -2551.6,0,-171.065, 0, -230.266, -59.2009, -62.3508, 0, 3361.47, 2412.49
12/17/2018,14.93,15.5,13.16,13.3,13.3,3.07895e+07,-0.12615,-0.12615,0.0957335,-0.0957335, 0.0957335,-0.0336365,-0.0957335, 2.25232,14.3, 0, 17.8782, 14.4731, 274.204, 0, -2801.64,0,-171.065, 0, -196.63, -25.5644, 72.4955, 33.6365, 1508.12, 2472.31
12/24/2018,13.04,14.42,12.66,14.37,14.37,1.309e+07,0.0804511,0.0804511,0.0969758,-0.0969758, 0.0969758,0,0.0804511, 2.21748,14.3, 0, -10.4062, 13.8247, 263.798, 0, -2649.04,0,-171.065, 0, -196.63, -25.5644, -4.88316, 0, 2642.86, 2572.69
12/31/2018,14.57,15,12.85,13.7,13.7,1.28272e+07,-0.0466249,-0.0466249,0.0917544,-0.0917544, 0.0917544,0,-0.0466249, 2.36964,14.3, 0, 6.37354, 14.031, 270.172, 0, -2730.58,0,-171.065, 0, -246.318, -75.2531, 42.8637, -49.6887, 2031.98, 2619.22
01/07/2019,13.94,16.6,13.74,15.36,15.36,2.51311e+07,0.121168,0.121168,0.0891347,-0.0891347, 0.0891347,0.0294116,0.0891347, 2.45196,14.3, 0, -15.0164, 14.2975, 255.155, 0, -2508.37,29.4116,-141.654, 0, -216.907, -75.2531, -71.5072, 0, 3748.71, 2650.35
01/14/2019,15.2,17.09,14.71,16.71,16.71,1.73775e+07,0.0878906,0.0878906,0.0918472,-0.0918472, 0.0918472,0,0.0878906, 2.3668,14.3, 0, -10.524, 16.0208, 244.631, 0, -2331.33,-3.62382,-145.278, 0, -220.531, -75.2531, -155.748, 0, 5165.88, 2563.34
01/21/2019,16.16,17.5,15.75,17.44,17.44,1.57163e+07,0.0436865,0.0436865,0.0888778,-0.0888778, 0.0888778,0,0.0436865, 2.46026,14.3, 0, -5.1746, 17.0711, 239.457, 0, -2234.83,0,-145.278, 0, -220.531, -75.2531, -198.507, 0, 5963.25, 2501.29
01/28/2019,17.14,18.61,16.8,17.83,17.83,2.1431e+07,0.0223623,0.0223623,0.0835569,-0.0835569, 0.0835569,0,0.0223623, 2.64215,14.3, 0, -2.63332, 17.6339, 236.823, 0, -2181.07,0,-145.278, 0, -220.531, -75.2531, -220.623, 0, 6414.8, 2481.09
02/04/2019,17.89,18.48,16.43,17.46,17.46,1.30947e+07,-0.0207516,-0.0207516,0.0828015,-0.0828015, 0.0828015,0,-0.0207516, 2.6696,14.3, 0, 2.49615, 17.644, 239.319, 0, -2217.91,0,-145.278, 0, -220.531, -75.2531, -199.653, 0, 6105.29, 2619.35
02/11/2019,17.825,19.2,17.15,17.74,17.74,2.22089e+07,0.0160367,0.0160367,0.0828924,-0.0828924, 0.0828924,0,0.0160367, 2.66628,14.3, 0, -1.89617, 17.5994, 237.423, 0, -2177.33,-61.7381,-207.016, 0, -282.269, -75.2531, -215.562, 0, 6445.75, 2621.67
02/18/2019,17.81,19.55,17.77,19.48,19.48,1.92058e+07,0.0980834,0.0980834,0.0826648,-0.0826648, 0.0826648,0.0142414,0.0826648, 2.67462,14.3, 0, -10.8516, 18.4587, 226.572, 0, -1969.69,14.2414,-192.774, 0, -268.027, -75.2531, -309.129, 0, 8248.63, 2226.81
02/25/2019,20.5,21.5,17.92,17.98,17.98,4.64484e+07,-0.0770021,-0.0770021,0.0777509,-0.0777509, 0.0777509,0,-0.0770021, 2.86464,14.3, 0, 9.26169, 18.715, 235.833, 0, -2136.48,-143.589,-336.363, 0, -412.428, -76.0651, -229, -0.812012, 6805.6, 2688.17
03/04/2019,17.63,19.32,17.15,17.94,17.94,2.66088e+07,-0.00222464,-0.00222464,0.0772443,-0.0772443, 0.0772443,0,-0.00222464, 2.88537,14.3, 0, 0.26276, 17.96, 236.096, 0, -2134.88,0,-336.363, 0, -412.428, -76.0651, -226.773, 0, 6819.18, 2750.87
03/11/2019,18.12,19.26,17.97,18.71,18.71,1.55878e+07,0.0429207,0.0429207,0.0773139,-0.0773139, 0.0773139,0,0.0429207, 2.88251,14.3, 0, -4.90923, 18.321, 231.187, 0, -2038.54,0,-336.363, 0, -412.428, -76.0651, -268.799, 0, 7643.88, 2614.66
03/18/2019,18.91,19,17.2,17.21,17.21,1.9962e+07,-0.080171,-0.080171,0.0766303,-0.0766303, 0.0766303,-0.00383463,-0.0766303, 2.91081,14.3, 0, 9.86451, 17.9788, 241.051, 0, -2209.67,0,-336.363, 0, -408.594, -72.2305, -185.231, 3.83463, 6197.01, 3009.18
03/25/2019,17.11,18.97,17.05,18.95,18.95,2.00841e+07,0.101104,0.101104,0.0788529,-0.0788529, 0.0788529,0.0206249,0.0788529, 2.8203,14.3, 0, -11.3332, 17.8757, 229.718, 0, -2000.51,20.6249,-315.738, 0, -387.969, -72.2305, -281.544, 0, 7992.48, 2657.21
04/01/2019,19.24,19.3,16.921,18.02,18.02,5.62651e+07,-0.0490766,-0.0490766,0.0747678,-0.0747678, 0.0747678,0,-0.0490766, 2.99004,14.3, 0, 5.85324, 18.4792, 235.571, 0, -2102.66,0,-315.738, 0, -415.736, -99.9979, -231.223, -27.7674, 7114.23, 2947.59
04/08/2019,17.94,18.52,17.38,18.32,18.32,2.14998e+07,0.0166482,0.0166482,0.0732614,-0.0732614, 0.0732614,0,0.0166482, 3.05652,14.3, 0, -1.93677, 18.1694, 233.635, 0, -2061.75,0,-315.738, 0, -415.736, -99.9979, -247.734, 0, 7462.98, 2924.5
04/15/2019,18.08,18.15,16.71,17.45,17.45,2.20972e+07,-0.047489,-0.047489,0.0685076,-0.0685076, 0.0685076,0,-0.047489, 3.2815,14.3, 0, 5.75329, 17.8797, 239.388, 0, -2159.66,0,-315.738, 0, -438.3, -122.562, -199.08, -22.5644, 6635.03, 3161.08
04/22/2019,17,17.99,17,17.78,17.78,1.45656e+07,0.0189112,0.0189112,0.0672101,-0.0672101, 0.0672101,0,0.0189112, 3.34723,14.3, 0, -2.23195, 17.6142, 237.156, 0, -2115.61,0,-315.738, 0, -438.3, -122.562, -217.815, 0, 7004.81, 3132.06
04/29/2019,17.72,18.31,17.413,18.19,18.19,1.45149e+07,0.0230596,0.0230596,0.0658775,-0.0658775, 0.0658775,0,0.0230596, 3.41681,14.3, 0, -2.68796, 17.9838, 234.468, 0, -2062.66,0,-315.738, 0, -438.3, -122.562, -240.613, 0, 7453.82, 3077.08
05/06/2019,17.35,17.6,16.19,17.1,17.1,2.15309e+07,-0.0599231,-0.0599231,0.0657882,-0.0657882, 0.0657882,0,-0.0599231, 3.42155,14.3, 0, 7.35738, 17.6366, 241.825, 0, -2187.88,0,-315.738, 0, -444.579, -128.84, -178.819, -6.27818, 6402.16, 3344.36
05/13/2019,16.51,16.7,14.82,15.35,15.35,3.38207e+07,-0.102339,-0.102339,0.0670287,-0.0670287, 0.0670287,-0.0378473,-0.0670287, 3.35658,14.3, 0, 13.4129, 16.517, 255.238, 0, -2404.85,0,-315.738, 0, -406.731, -90.9931, -70.8559, 37.8473, 4689.4, 3601.77
05/20/2019,15,15.1,13.83,14.05,14.05,1.95379e+07,-0.0846906,-0.0846906,0.0677462,-0.0677462, 0.0677462,-0.0181756,-0.0677462, 3.31983,14.3, 0, 11.547, 14.8209, 266.785, 0, -2571.57,0,-315.738, 0, -388.556, -72.8175, 17.6371, 18.1756, 3423.53, 3671.33
05/27/2019,14.37,14.63,13.3,13.5,13.5,1.13744e+07,-0.0391459,-0.0391459,0.0692818,-0.0692818, 0.0692818,0,-0.0391459, 3.24321,14.3, 0, 5.38026, 13.7723, 272.166, 0, -2641.22,0,-315.738, 0, -388.556, -72.8175, 57.5699, 0, 2906.62, 3683.81
06/03/2019,13.51,15.1,13.23,14.8,14.8,2.46821e+07,0.0962963,0.0962963,0.0675129,-0.0675129, 0.0675129,0.026963,0.0675129, 3.33172,14.3, 0, -12.2279, 13.9483, 259.938, 0, -2466.41,26.963,-288.775, 0, -361.593, -72.8175, -34.3676, 0, 4238.37, 3729.73
06/10/2019,14.91,15.629,14.01,14.27,14.27,1.60377e+07,-0.0358108,-0.0358108,0.0683362,-0.0683362, 0.0683362,0,-0.0358108, 3.29007,14.3, 0, 4.78315, 14.5326, 264.721, 0, -2531.47,0,-288.775, 0, -361.593, -72.8175, 2.10011, 0, 3742.34, 3772.3
06/17/2019,14.2,15.93,14.19,15.44,15.44,1.26954e+07,0.0819902,0.0819902,0.0671647,-0.0671647, 0.0671647,0.0138924,0.0671647, 3.34957,14.3, 0, -10.2275, 14.7414, 254.493, 0, -2376.37,13.8924,-274.883, 0, -347.7, -72.8175, -76.702, 0, 4945.51, 3761.23
06/24/2019,15.44,16.28,15.28,16.27,16.27,1.30218e+07,0.0537565,0.0537565,0.0685332,-0.0685332, 0.0685332,0,0.0537565, 3.28023,14.3, 0, -6.57635, 15.8496, 247.917, 0, -2267.46,0,-274.883, 0, -347.7, -72.8175, -129.063, 0, 5812.64, 3712.78
07/01/2019,16.55,16.82,16.25,16.74,16.74,9.6734e+06,0.0288875,0.0288875,0.0687943,-0.0687943, 0.0687943,0,0.0288875, 3.26724,14.3, 0, -3.50509, 16.5033, 244.412, 0, -2204.81,0,-274.883, 0, -347.7, -72.8175, -157.542, 0, 6321.68, 3684.43
07/08/2019,16.5,16.83,16.183,16.4,16.4,7.0254e+06,-0.0203106,-0.0203106,0.0679011,-0.0679011, 0.0679011,0,-0.0203106, 3.31198,14.3, 0, 2.52054, 16.5691, 246.932, 0, -2241.88,0,-274.883, 0, -347.7, -72.8175, -137.022, 0, 6019.88, 3772.72
07/15/2019,16.58,16.66,15.06,15.54,15.54,9.6654e+06,-0.052439,-0.052439,0.0678373,-0.0678373, 0.0678373,0,-0.052439, 3.31521,14.3, 0, 6.74075, 15.9642, 253.673, 0, -2344.89,0,-274.883, 0, -364.219, -89.3364, -83.1578, -16.5189, 5196.72, 3904.44
07/22/2019,15.78,16.24,15.41,15.96,15.96,1.26343e+07,0.027027,0.027027,0.0641696,-0.0641696, 0.0641696,0,0.027027, 3.50921,14.3, 0, -3.36006, 15.7486, 250.313, 0, -2287.89,0,-274.883, 0, -364.219, -89.3364, -109.826, 0, 5649.13, 3896.3
07/29/2019,16,16.15,14.21,14.72,14.72,1.20206e+07,-0.0776942,-0.0776942,0.0627925,-0.0627925, 0.0627925,-0.0159001,-0.0627925, 3.58647,14.3, 0, 10.3299, 15.4508, 260.643, 0, -2443.62,0,-274.883, 0, -348.319, -73.4362, -28.9476, 15.9001, 4439.68, 4013.57
08/05/2019,14.2,14.54,13.61,13.91,13.91,2.09386e+07,-0.0550272,-0.0550272,0.063926,-0.063926, 0.063926,0,-0.0550272, 3.52269,14.3, 0, 7.48144, 14.3093, 268.124, 0, -2546.81,0,-274.883, 0, -357.826, -82.9428, 27.6515, -9.50658, 3659.03, 4043.66
08/12/2019,13.75,14.78,13.55,14.52,14.52,1.14896e+07,0.0438533,0.0438533,0.0608438,-0.0608438, 0.0608438,0,0.0438533, 3.70023,14.3, 0, -5.69252, 14.2117, 262.432, 0, -2462.42,-16.016,-290.899, 0, -373.842, -82.9428, -15.2675, 0, 4295.29, 4073.6
08/19/2019,14.85,15.34,14.21,14.7,14.7,1.34234e+07,0.0123967,0.0123967,0.0591192,-0.0591192, 0.0591192,0,0.0123967, 3.80548,14.3, 0, -1.61168, 14.6097, 260.82, 0, -2435.54,0,-290.899, 0, -373.842, -82.9428, -27.588, 0, 4500.82, 4095.27
08/26/2019,15.12,15.15,13.36,14.05,14.05,2.31241e+07,-0.0442177,-0.0442177,0.0585407,-0.0585407, 0.0585407,0,-0.0442177, 3.8418,14.3, 0, 5.965, 14.3713, 266.785, 0, -2518.02,0,-290.899, 0, -389.055, -98.1564, 17.6371, -15.2136, 3875.5, 4123.3
09/02/2019,13.81,14.89,13.7,14.46,14.46,1.85513e+07,0.0291815,0.0291815,0.0587674,-0.0587674, 0.0587674,0,0.0291815, 3.8275,14.3, 0, -3.80942, 14.2535, 262.976, 0, -2460.46,-27.9437,-318.842, 0, -416.999, -98.1564, -11.1267, 0, 4310.1, 4149.21
09/09/2019,14.48,15.36,14.16,15.06,15.06,1.52511e+07,0.0414938,0.0414938,0.0590488,-0.0590488, 0.0590488,0,0.0414938, 3.80987,14.3, 0, -5.29181, 14.757, 257.684, 0, -2379.02,-16.5762,-335.419, 0, -433.575, -98.1564, -51.7827, 0, 4935.78, 4155.94
09/16/2019,14.9,15.48,14.83,15.26,15.26,1.04263e+07,0.0132802,0.0132802,0.0595362,-0.0595362, 0.0595362,0,0.0132802, 3.77962,14.3, 0, -1.69419, 15.1597, 255.99, 0, -2349.88,0,-335.419, 0, -433.575, -98.1564, -64.9755, 0, 5162.65, 4171.12
09/23/2019,15.24,15.33,14.05,14.33,14.33,1.3062e+07,-0.0609436,-0.0609436,0.0564696,-0.0564696, 0.0564696,-0.00474182,-0.0564696, 3.97616,14.3, 0, 8.17615, 14.8229, 264.166, 0, -2468.01,0,-335.419, 0, -428.833, -93.4146, -2.0957, 4.74182, 4256.38, 4226.35
09/30/2019,14.47,14.55,13.61,13.92,13.92,8.2897e+06,-0.0286113,-0.0286113,0.0558515,-0.0558515, 0.0558515,0,-0.0286113, 4.01762,14.3, 0, 3.86214, 14.1235, 268.028, 0, -2519.63,0,-335.419, 0, -428.833, -93.4146, 26.9329, 0, 3868.42, 4243.33
10/07/2019,13.88,14.8,13.23,14.37,14.37,1.05684e+07,0.0323276,0.0323276,0.0559972,-0.0559972, 0.0559972,0,0.0323276, 4.00779,14.3, 0, -4.23006, 14.1432, 263.798, 0, -2456.85,-22.4145,-357.833, 0, -451.248, -93.4146, -4.88316, 0, 4340.58, 4270.41
10/14/2019,14.26,14.69,14.1,14.41,14.41,7.5801e+06,0.00278358,0.00278358,0.0557049,-0.0557049, 0.0557049,0,0.00278358, 4.02756,14.3, 0, -0.366386, 14.39, 263.432, 0, -2448.64,0,-357.833, 0, -451.248, -93.4146, -7.66287, 0, 4402.9, 4292.48
10/21/2019,14.5,15.61,14.34,15.52,15.52,9.0932e+06,0.0770298,0.0770298,0.0539932,-0.0539932, 0.0539932,0.0218565,0.0539932, 4.14628,14.3, 0, -9.59514, 14.7939, 253.837, 0, -2303.88,21.8565,-335.977, 0, -429.391, -93.4146, -81.87, 0, 5534.45, 4263.83
10/28/2019,15.56,16.5,15.43,16.46,16.46,1.34679e+07,0.0605669,0.0605669,0.0525287,-0.0525287, 0.0525287,0.00763705,0.0525287, 4.25207,14.3, 0, -7.3546, 15.9224, 246.482, 0, -2184.03,7.63705,-328.34, 0, -421.754, -93.4146, -140.674, 0, 6496.36, 4180.87
11/04/2019,16.72,16.96,16.285,16.58,16.58,1.34791e+07,0.00729046,0.00729046,0.0531876,-0.0531876, 0.0531876,0,0.00729046, 4.20398,14.3, 0, -0.893601, 16.5199, 245.588, 0, -2166.39,0,-328.34, 0, -421.754, -93.4146, -147.938, 0, 6639.73, 4186.92
11/11/2019,16.35,17.005,16.2,16.71,16.71,1.13808e+07,0.00784071,0.00784071,0.053104,-0.053104, 0.053104,0,0.00784071, 4.21003,14.3, 0, -0.957169, 16.6449, 244.631, 0, -2147.58,0,-328.34, 0, -421.754, -93.4146, -155.748, 0, 6793.2, 4190.65
